,Pass,Profit,Total_trades,Profit_factor,Expected_Payoff,Drawdown_$,Drawdown_%,??,volume_1,volume_2,volume_3,pips2,pips3,pips1,hiddenAction,timeFrame,risk ratio
14306,328134,18283.4,1140,3.38,16.04,7383.0,7.19,0.0,4 ,0.4 ,0.2 ,11 ,20,1 ,0,60,2.476418799945822
14307,49915,27458.34,1140,4.3,24.09,9951.0,9.56,0.0,5 ,0.2 ,1 ,12 ,6,1 ,0,60,2.7593548387096773
14308,346500,46086.4,1140,3.69,40.43,18457.5,17.28,0.0,10 ,1 ,0.5 ,9 ,21,1 ,0,60,2.496892861980225
14309,329393,18030.78,1140,3.17,15.82,7070.4,6.87,0.0,3 ,1 ,0.4 ,12 ,20,1 ,0,60,2.5501782077393074
14310,292691,14680.6,1140,51.13,12.88,4509.7,4.39,0.0,1 ,1 ,0.7 ,15 ,18,1 ,0,60,3.255338492582655
14311,379219,32960.15,1140,2.68,28.91,15247.5,14.45,0.0,9 ,0.2 ,0.3 ,22 ,22,1 ,0,60,2.161675684538449
14312,237195,20129.06,1140,2.32,17.66,10104.2,9.82,0.0,5 ,1 ,0.2 ,20 ,15,1 ,0,60,1.992147819718533
14313,244439,37441.65,1140,4.11,32.84,15889.5,15.08,0.0,9 ,0.4 ,0.5 ,7 ,16,1 ,0,60,2.356376852638535
14314,208492,18793.65,1140,5.2,16.49,5636.5,5.48,0.0,2 ,1 ,0.5 ,11 ,14,1 ,0,60,3.3342765900824984
14315,110980,47672.76,1140,3.34,41.82,18939.0,17.71,0.0,10 ,0.8 ,1 ,13 ,9,1 ,0,60,2.5171740852209727
14316,364437,32053.45,1140,4.4,28.12,12679.5,12.06,0.0,7 ,0.4 ,0.5 ,7 ,22,1 ,0,60,2.5279742892069876
14317,50049,35823.41,1140,3.54,31.42,15408.0,14.60,0.0,9 ,0.5 ,0.1 ,13 ,6,1 ,0,60,2.32498766874351
14318,321338,38789.56,1140,7.75,34.03,14124.0,13.24,0.0,8 ,0.4 ,0.4 ,4 ,20,1 ,0,60,2.7463579722458227
14319,232228,30725.2,1140,2.93,26.95,13803.0,13.18,0.0,8 ,0.3 ,0.3 ,15 ,15,1 ,0,60,2.225979859450844
14320,175918,35868.28,1140,3.09,31.46,14766.0,14.03,0.0,8 ,0.2 ,1 ,18 ,12,1 ,0,60,2.4291128267641877
14321,17012,8423.49,1140,3.06,7.39,3691.5,3.64,0.0,2 ,0.2 ,0.1 ,20 ,4,1 ,0,60,2.281861032100772
14322,235495,21764.4,1140,2.5,19.09,10611.5,10.34,0.0,5 ,1 ,0.5 ,18 ,15,1 ,0,60,2.051020119681478
14323,307725,23302.02,1140,3.25,20.44,9822.9,9.50,0.0,5 ,0.3 ,0.8 ,10 ,19,1 ,0,60,2.3722139083162816
14324,100807,39895.7,1140,10.18,35.0,12840.0,12.06,0.0,7 ,0.1 ,0.9 ,3 ,9,1 ,0,60,3.1071417445482865
14325,282327,32893.45,1140,6.59,28.85,12358.5,11.73,0.0,7 ,0.3 ,0.4 ,5 ,18,1 ,0,60,2.661605372820326
14326,17544,19635.39,1140,3.72,17.22,8185.5,7.96,0.0,4 ,0.5 ,0.6 ,20 ,4,1 ,0,60,2.3988015393073114
14327,307395,26634.72,1140,3.53,23.36,10272.0,9.91,0.0,5 ,1 ,0.4 ,10 ,19,1 ,0,60,2.592943925233645
14328,153066,24628.94,1140,2.74,21.6,10914.0,10.56,0.0,6 ,0.7 ,0.1 ,16 ,11,1 ,0,60,2.2566373465273957
14329,13351,9372.22,1140,4.48,8.22,3260.4,3.22,0.0,1 ,0.6 ,0.4 ,16 ,4,1 ,0,60,2.8745614035087717
14330,114362,13327.37,1140,4.67,11.69,5024.5,4.93,0.0,2 ,0.7 ,0.4 ,17 ,9,1 ,0,60,2.6524768633694897
14331,305757,34025.24,1140,3.57,29.85,13514.0,12.87,0.0,7 ,0.6 ,0.8 ,8 ,19,1 ,0,60,2.517777120023679
14332,350328,30385.84,1140,2.97,26.65,13963.5,13.33,0.0,8 ,0.3 ,0.4 ,13 ,21,1 ,0,60,2.1760905217173345
14333,237287,27379.61,1140,2.51,24.02,13286.2,12.73,0.0,7 ,0.9 ,0.3 ,20 ,15,1 ,0,60,2.0607555207659076
14334,240019,36859.45,1140,20.03,32.33,14926.5,14.06,0.0,9 ,0.2 ,0.1 ,3 ,16,1 ,0,60,2.469396710548353
14335,217308,29814.13,1140,2.96,26.15,13642.5,13.05,0.0,8 ,0.1 ,0.4 ,20 ,14,1 ,0,60,2.185386109584021
14336,303392,21244.5,1140,8.34,18.64,5457.0,5.28,0.0,2 ,1 ,0.4 ,6 ,19,1 ,0,60,3.8930731170973063
14337,120255,26679.01,1140,8.74,23.4,9469.5,9.07,0.0,5 ,0.6 ,0.3 ,3 ,10,1 ,0,60,2.8173620571307882
14338,235470,38339.17,1140,2.54,33.63,17976.0,17.13,0.0,10 ,0.7 ,0.5 ,18 ,15,1 ,0,60,2.132797619047619
14339,164399,42822.44,1140,4.18,37.56,16692.0,15.69,0.0,9 ,1 ,0.4 ,7 ,12,1 ,0,60,2.5654469206805657
14340,7270,41195.75,1140,3.78,36.14,17655.0,16.66,0.0,10 ,0.7 ,0.3 ,10 ,4,1 ,0,60,2.333375814216936
14341,102342,16140.25,1140,6.55,14.16,4654.5,4.55,0.0,2 ,0.5 ,0.4 ,5 ,9,1 ,0,60,3.4676656998603503
14342,310034,17009.1,1140,2.96,14.92,7222.5,7.05,0.0,4 ,0.4 ,0.1 ,13 ,19,1 ,0,60,2.3550155763239875
14343,51631,13921.63,1140,81.22,12.21,3370.5,3.30,0.0,1 ,0.4 ,0.7 ,14 ,6,1 ,0,60,4.130434653612223
14344,99536,27169.26,1140,3.02,23.83,11235.0,10.80,0.0,6 ,0.4 ,0.6 ,22 ,8,1 ,0,60,2.4182696929238983
14345,362890,54860.6,1140,5.78,48.12,18939.0,17.32,0.0,10 ,0.9 ,0.9 ,5 ,22,1 ,0,60,2.8966999313585724
14346,357329,31408.18,1140,2.48,27.55,15568.5,14.75,0.0,9 ,0.3 ,0.4 ,20 ,21,1 ,0,60,2.01741850531522
14347,25845,29538.31,1140,5.13,25.91,10272.0,9.84,0.0,5 ,0.5 ,0.9 ,8 ,5,1 ,0,60,2.875614291277259
14348,50761,17934.62,1140,81.59,15.73,4012.5,3.90,0.0,1 ,0.7 ,0.8 ,13 ,6,1 ,0,60,4.4696872274143296
14349,173389,38820.37,1140,2.94,34.05,16531.5,15.64,0.0,9 ,0.9 ,0.4 ,16 ,12,1 ,0,60,2.3482666424704353
14350,255154,16087.88,1140,2.36,14.11,7812.8,7.64,0.0,4 ,0.6 ,0.2 ,18 ,16,1 ,0,60,2.059169567888593
14351,164940,46434.8,1140,4.18,40.73,18297.0,17.08,0.0,10 ,0.4 ,1 ,7 ,12,1 ,0,60,2.5378368038476253
14352,346484,24341.0,1140,4.47,21.35,8667.0,8.37,0.0,4 ,0.9 ,0.5 ,9 ,21,1 ,0,60,2.8084689050421137
14353,116279,34225.55,1140,2.56,30.02,16210.5,15.47,0.0,9 ,0.8 ,0.3 ,19 ,9,1 ,0,60,2.1113198235711423
14354,132207,27689.04,1140,3.87,24.29,11877.0,11.37,0.0,7 ,0.1 ,0.3 ,15 ,10,1 ,0,60,2.3313159888860824
14355,111240,39664.44,1140,3.47,34.79,17173.5,16.22,0.0,10 ,0.4 ,0.3 ,14 ,9,1 ,0,60,2.3096305354179405
14356,121450,46332.9,1140,7.45,40.64,17655.0,16.40,0.0,10 ,0.5 ,0.5 ,4 ,10,1 ,0,60,2.624350042480884
14357,183159,39097.86,1140,5.32,34.3,15729.0,14.85,0.0,9 ,0.6 ,0.2 ,6 ,13,1 ,0,60,2.4857181003242417
14358,151043,13780.56,1140,2.77,12.09,5841.2,5.73,0.0,3 ,0.5 ,0.1 ,14 ,11,1 ,0,60,2.359200164349791
14359,190132,10853.92,1140,3.14,9.52,4173.0,4.11,0.0,2 ,0.4 ,0.2 ,13 ,13,1 ,0,60,2.6009872993050562
14360,290545,23476.84,1140,3.02,20.59,9798.1,9.45,0.0,5 ,0.5 ,0.6 ,13 ,18,1 ,0,60,2.3960604607015643
14361,35111,5510.42,1140,3.69,4.83,2247.0,2.23,0.0,1 ,0.2 ,0.2 ,18 ,5,1 ,0,60,2.452345349354695
14362,226685,28683.04,1140,3.55,25.16,10621.0,10.23,0.0,5 ,0.9 ,0.7 ,9 ,15,1 ,0,60,2.7005969306091706
14363,95621,10932.43,1140,4.85,9.59,3237.2,3.19,0.0,1 ,0.3 ,0.7 ,18 ,8,1 ,0,60,3.377125293463487
14364,10752,18075.38,1140,6.77,15.86,5457.0,5.30,0.0,2 ,0.6 ,0.8 ,13 ,4,1 ,0,60,3.3123291185633135
14365,240370,48417.69,1140,9.76,42.47,17815.5,16.48,0.0,10 ,0.7 ,0.4 ,3 ,16,1 ,0,60,2.717728382588196
14366,24892,24846.41,1140,7.47,21.8,6259.5,6.04,0.0,2 ,1 ,0.9 ,7 ,5,1 ,0,60,3.9693921239715633
14367,174911,13716.4,1140,62.86,12.03,3531.0,3.45,0.0,1 ,0.2 ,1 ,17 ,12,1 ,0,60,3.884565278957802
14368,157942,16808.15,1140,4.48,14.74,5646.5,5.50,0.0,2 ,0.5 ,1 ,20 ,11,1 ,0,60,2.9767378021783406
14369,227958,37650.4,1140,3.12,33.03,15455.2,14.69,0.0,8 ,0.6 ,1 ,10 ,15,1 ,0,60,2.436099176976034
14370,352148,28900.36,1140,2.65,25.35,13963.5,13.40,0.0,8 ,0.5 ,0.2 ,15 ,21,1 ,0,60,2.069707451570165
14371,230208,31433.25,1140,3.82,27.57,13482.0,12.85,0.0,8 ,0.1 ,0.3 ,13 ,15,1 ,0,60,2.3314975522919448
14372,145799,45495.08,1140,3.68,39.91,17344.8,16.33,0.0,9 ,1 ,0.8 ,8 ,11,1 ,0,60,2.622980951063143
14373,14626,27782.5,1140,4.15,24.37,11235.0,10.78,0.0,6 ,0.3 ,0.7 ,17 ,4,1 ,0,60,2.4728526924788605
14374,193221,6945.86,1140,4.41,6.09,2586.4,2.56,0.0,1 ,0.3 ,0.3 ,16 ,13,1 ,0,60,2.68553201360965
14375,238071,6034.39,1140,2.83,5.29,3160.9,3.12,0.0,1 ,0.8 ,0.1 ,21 ,15,1 ,0,60,1.909073365180803
14376,131927,32861.39,1140,3.18,28.83,13321.5,12.75,0.0,7 ,0.3 ,1 ,14 ,10,1 ,0,60,2.466793529257216
14377,26689,44067.53,1140,4.22,38.66,17013.0,15.98,0.0,9 ,0.9 ,0.7 ,9 ,5,1 ,0,60,2.590226885322988
14378,304938,38755.9,1140,4.2,34.0,15087.0,14.22,0.0,8 ,0.4 ,1 ,7 ,19,1 ,0,60,2.568827467356002
14379,165037,29827.42,1140,4.91,26.16,12037.5,11.52,0.0,7 ,0.4 ,0.1 ,8 ,12,1 ,0,60,2.4778749740394597
14380,112052,10075.96,1140,3.26,8.84,4386.3,4.32,0.0,2 ,0.6 ,0.1 ,15 ,9,1 ,0,60,2.297143378245902
14381,64134,18858.8,1140,4.27,16.54,7383.0,7.18,0.0,4 ,0.4 ,0.2 ,7 ,7,1 ,0,60,2.5543545984017335
14382,193042,9230.42,1140,2.65,8.1,4228.2,4.18,0.0,2 ,0.5 ,0.1 ,16 ,13,1 ,0,60,2.183061349983445
14383,369305,18520.3,1140,2.82,16.25,8827.5,8.58,0.0,5 ,0.1 ,0.4 ,12 ,22,1 ,0,60,2.098023222883036
14384,233727,30344.27,1140,2.76,26.62,13000.5,12.46,0.0,7 ,0.3 ,0.8 ,16 ,15,1 ,0,60,2.334084842890658
14385,335119,33170.14,1140,3.12,29.1,15087.0,14.34,0.0,9 ,0.2 ,0.2 ,18 ,20,1 ,0,60,2.198590839795851
14386,114896,30837.8,1140,2.93,27.05,12771.3,12.33,0.0,6 ,1 ,0.9 ,17 ,9,1 ,0,60,2.414617149389647
14387,87966,34729.9,1140,3.98,30.46,12358.5,11.81,0.0,6 ,0.7 ,1 ,10 ,8,1 ,0,60,2.8102035036614477
14388,333377,28072.88,1140,2.64,24.63,13286.2,12.74,0.0,7 ,0.8 ,0.4 ,16 ,20,1 ,0,60,2.112935226023995
14389,245366,29060.74,1140,3.79,25.49,11395.5,10.95,0.0,6 ,0.7 ,0.4 ,8 ,16,1 ,0,60,2.550194374972577
14390,98088,30251.44,1140,2.4,26.54,14445.0,13.85,0.0,8 ,0.9 ,0.1 ,21 ,8,1 ,0,60,2.0942499134648664
14391,296289,33730.47,1140,2.42,29.59,16371.0,15.60,0.0,9 ,0.9 ,0.3 ,19 ,18,1 ,0,60,2.0603793293018144
14392,253017,26573.15,1140,3.44,23.31,11716.5,11.24,0.0,7 ,0.2 ,0.1 ,16 ,16,1 ,0,60,2.2680109247642215
14393,274971,14310.2,1140,46.43,12.55,4682.8,4.58,0.0,1 ,0.8 ,1 ,17 ,17,1 ,0,60,3.0559067224737335
14394,355953,14756.56,1140,3.5,12.94,7534.6,7.34,0.0,3 ,0.6 ,1 ,18 ,21,1 ,0,60,1.9585060918960526
14395,127759,41947.14,1140,3.42,36.8,16692.0,15.76,0.0,9 ,0.6 ,0.8 ,10 ,10,1 ,0,60,2.5130086268871317
14396,349214,16279.5,1140,2.93,14.28,7222.5,7.04,0.0,4 ,0.2 ,0.3 ,12 ,21,1 ,0,60,2.2539979231568017
14397,46609,38488.26,1140,5.01,33.76,15729.0,14.88,0.0,9 ,0.1 ,0.7 ,9 ,6,1 ,0,60,2.446961663169941
14398,340193,22101.3,1140,9.67,19.39,6741.0,6.51,0.0,3 ,1 ,0.2 ,3 ,21,1 ,0,60,3.278638184245661
14399,142595,33560.1,1140,5.77,29.44,10593.0,10.08,0.0,5 ,1 ,0.6 ,5 ,11,1 ,0,60,3.1681393372982156
14400,178838,35564.17,1140,2.83,31.2,14926.5,14.17,0.0,8 ,0.4 ,0.9 ,21 ,12,1 ,0,60,2.382619502227582
14401,83633,21395.46,1140,6.09,18.77,6580.5,6.38,0.0,3 ,0.4 ,0.7 ,6 ,8,1 ,0,60,3.2513426031456576
14402,317207,24817.45,1140,2.68,21.77,11877.0,11.38,0.0,7 ,0.1 ,0.3 ,20 ,19,1 ,0,60,2.0895386040245856
14403,343806,32274.56,1140,4.89,28.31,11235.0,10.65,0.0,6 ,0.1 ,0.9 ,6 ,21,1 ,0,60,2.872680017801513
14404,262769,47846.91,1140,5.58,41.97,16852.5,15.64,0.0,9 ,0.7 ,0.8 ,5 ,17,1 ,0,60,2.8391579884290166
14405,75970,44770.59,1140,3.34,39.27,18778.5,17.63,0.0,10 ,0.7 ,1 ,18 ,7,1 ,0,60,2.3841409058231484
14406,378725,19010.66,1140,2.32,16.68,9915.1,9.63,0.0,5 ,0.3 ,0.8 ,21 ,22,1 ,0,60,1.9173442527054694
14407,128531,11855.8,1140,5.08,10.4,3212.0,3.16,0.0,1 ,0.4 ,0.6 ,11 ,10,1 ,0,60,3.6910958904109585
14408,331433,13816.43,1140,2.73,12.12,6366.9,6.25,0.0,3 ,0.4 ,0.5 ,14 ,20,1 ,0,60,2.1700403650128006
14409,314372,10983.72,1140,3.53,9.63,5259.2,5.17,0.0,2 ,0.8 ,0.4 ,17 ,19,1 ,0,60,2.0884773349558867
14410,72294,20452.3,1140,2.86,17.94,8595.1,8.37,0.0,4 ,1 ,0.3 ,15 ,7,1 ,0,60,2.379530197438075
14411,43476,32352.97,1140,4.95,28.38,11716.5,11.17,0.0,6 ,0.8 ,0.5 ,6 ,6,1 ,0,60,2.7613169461870015
14412,141635,31375.39,1140,7.52,27.52,9790.5,9.31,0.0,5 ,0.4 ,0.7 ,4 ,11,1 ,0,60,3.204676982789439
14413,316401,5007.86,1140,3.25,4.39,2629.6,2.61,0.0,1 ,0.1 ,0.5 ,19 ,19,1 ,0,60,1.9044189230301185
14414,70346,27840.85,1140,3.54,24.42,11074.5,10.63,0.0,6 ,0.5 ,0.4 ,13 ,7,1 ,0,60,2.5139599981940495
14415,372982,14445.29,1140,3.22,12.67,6498.9,6.33,0.0,2 ,0.9 ,1 ,15 ,22,1 ,0,60,2.2227284617396794
14416,201512,17873.52,1140,9.23,15.68,4494.0,4.37,0.0,2 ,0.2 ,0.6 ,4 ,14,1 ,0,60,3.977196261682243
14417,127009,34580.32,1140,6.8,30.33,14766.0,13.95,0.0,9 ,0.1 ,0.1 ,10 ,10,1 ,0,60,2.341888121359881
14418,233325,20643.46,1140,2.66,18.11,9148.5,8.90,0.0,5 ,0.3 ,0.4 ,16 ,15,1 ,0,60,2.2564857626933374
14419,111716,28555.16,1140,3.36,25.05,11235.0,10.81,0.0,6 ,0.2 ,0.8 ,14 ,9,1 ,0,60,2.5416252781486426
14420,112171,9307.48,1140,3.84,8.16,3309.2,3.26,0.0,1 ,0.8 ,0.2 ,15 ,9,1 ,0,60,2.8126072766831864
14421,291960,42758.84,1140,2.79,37.51,18618.0,17.52,0.0,10 ,0.6 ,1 ,14 ,18,1 ,0,60,2.2966398109356536
14422,259305,17534.33,1140,2.39,15.38,8827.5,8.63,0.0,5 ,0.1 ,0.4 ,22 ,16,1 ,0,60,1.986330218068536
14423,166613,16817.14,1140,3.66,14.75,6259.5,6.11,0.0,3 ,0.2 ,0.7 ,9 ,12,1 ,0,60,2.6866586788082114
14424,342216,27506.89,1140,7.12,24.13,10432.5,9.95,0.0,6 ,0.2 ,0.3 ,5 ,21,1 ,0,60,2.636653726335969
14425,250436,26505.52,1140,3.07,23.25,11074.5,10.64,0.0,6 ,0.4 ,0.5 ,13 ,16,1 ,0,60,2.3933829969750327
14426,83520,44077.66,1140,5.89,38.66,17334.0,16.21,0.0,10 ,0.2 ,0.6 ,6 ,8,1 ,0,60,2.542844121379947
14427,235934,18263.18,1140,2.94,16.02,8803.4,8.57,0.0,4 ,0.4 ,1 ,18 ,15,1 ,0,60,2.0745598291569167
14428,54114,15634.92,1140,3.14,13.71,7062.0,6.92,0.0,4 ,0.2 ,0.2 ,17 ,6,1 ,0,60,2.213950722175021
14429,362548,41454.07,1140,6.17,36.36,14605.5,13.65,0.0,8 ,0.5 ,0.6 ,5 ,22,1 ,0,60,2.8382506589983225
14430,285159,37892.88,1140,4.19,33.24,15729.0,14.95,0.0,9 ,0.6 ,0.2 ,8 ,18,1 ,0,60,2.409109288575243
14431,225191,15822.8,1140,75.54,13.88,3531.0,3.46,0.0,1 ,1 ,0.2 ,8 ,15,1 ,0,60,4.481110167091475
14432,124168,35763.32,1140,4.57,31.37,14284.5,13.56,0.0,8 ,0.7 ,0.2 ,7 ,10,1 ,0,60,2.5036452098428366
14433,281397,39061.3,1140,6.43,34.26,13482.0,12.67,0.0,7 ,1 ,0.4 ,4 ,18,1 ,0,60,2.8972926865450233
14434,34862,17763.98,1140,5.34,15.58,5784.0,5.64,0.0,2 ,0.7 ,0.9 ,17 ,5,1 ,0,60,3.0712275242047027
14435,66192,18181.2,1140,6.71,15.95,5136.0,5.01,0.0,2 ,1 ,0.2 ,9 ,7,1 ,0,60,3.5399532710280375
14436,182806,33484.79,1140,5.8,29.37,11235.0,10.65,0.0,6 ,0.1 ,0.9 ,5 ,13,1 ,0,60,2.9803996439697373
14437,127045,21896.38,1140,3.44,19.21,8988.0,8.72,0.0,5 ,0.5 ,0.1 ,10 ,10,1 ,0,60,2.436179350244771
14438,265417,28754.77,1140,3.82,25.22,12358.5,11.89,0.0,7 ,0.2 ,0.5 ,8 ,17,1 ,0,60,2.3267200712060525
14439,126177,32685.8,1140,3.63,28.67,12840.0,12.28,0.0,7 ,0.8 ,0.2 ,9 ,10,1 ,0,60,2.5456230529595016
14440,368899,43394.86,1140,3.36,38.07,17494.5,16.41,0.0,9 ,1 ,0.9 ,11 ,22,1 ,0,60,2.480485866986767
14441,287739,39032.24,1140,3.37,34.24,16371.0,15.48,0.0,9 ,0.4 ,0.8 ,10 ,18,1 ,0,60,2.3842306517622625
14442,338406,19707.28,1140,2.19,17.29,10593.0,10.30,0.0,6 ,0.1 ,0.5 ,21 ,20,1 ,0,60,1.8604059284433114
14443,219673,14226.73,1140,2.4,12.48,7417.5,7.26,0.0,3 ,0.8 ,0.7 ,22 ,14,1 ,0,60,1.9179952814290528
14444,11172,12443.86,1140,3.23,10.92,4902.2,4.82,0.0,2 ,0.8 ,0.2 ,14 ,4,1 ,0,60,2.5384235649300315
14445,371802,9468.99,1140,2.5,8.31,4945.0,4.86,0.0,2 ,0.1 ,0.9 ,14 ,22,1 ,0,60,1.914861476238625
14446,269205,19242.67,1140,3.2,16.88,8667.0,8.41,0.0,5 ,0.1 ,0.3 ,12 ,17,1 ,0,60,2.2202226837429326
14447,369594,22490.42,1140,3.37,19.73,8993.6,8.67,0.0,4 ,1 ,0.6 ,12 ,22,1 ,0,60,2.5007138409535665
14448,220085,25656.9,1140,7.78,22.51,9630.0,9.24,0.0,5 ,0.9 ,0.1 ,3 ,15,1 ,0,60,2.6642679127725857
14449,141991,27712.6,1140,147.94,24.31,4815.0,4.61,0.0,1 ,1 ,1 ,4 ,11,1 ,0,60,5.7554724818276215
14450,266137,28475.48,1140,3.82,24.98,12198.0,11.73,0.0,7 ,0.4 ,0.2 ,9 ,17,1 ,0,60,2.334438432529923
14451,327687,34413.78,1140,3.3,30.19,13803.0,13.16,0.0,7 ,0.9 ,0.7 ,10 ,20,1 ,0,60,2.493210171701804
14452,371487,30374.27,1140,2.63,26.64,13672.4,13.04,0.0,7 ,0.9 ,0.5 ,14 ,22,1 ,0,60,2.221575582926187
14453,24368,37336.26,1140,4.66,32.75,14605.5,13.82,0.0,8 ,0.7 ,0.4 ,7 ,5,1 ,0,60,2.5563150867823765
14454,64169,38517.3,1140,4.44,33.79,15889.5,15.03,0.0,9 ,0.7 ,0.2 ,7 ,7,1 ,0,60,2.424072500708015
14455,346098,36918.37,1140,3.7,32.38,14605.5,13.88,0.0,8 ,1 ,0.1 ,9 ,21,1 ,0,60,2.527703262469618
14456,56353,14503.94,1140,2.79,12.72,6450.4,6.33,0.0,3 ,0.6 ,0.4 ,19 ,6,1 ,0,60,2.2485334242837656
14457,78978,37755.88,1140,3.14,33.12,15729.0,14.91,0.0,8 ,0.8 ,1 ,21 ,7,1 ,0,60,2.4003992625087416
14458,135584,19841.48,1140,3.08,17.4,8892.1,8.65,0.0,4 ,0.9 ,0.6 ,18 ,10,1 ,0,60,2.231360421047896
14459,140717,40339.9,1140,10.29,35.39,12840.0,12.02,0.0,7 ,0.2 ,0.8 ,3 ,11,1 ,0,60,3.1417367601246107
14460,332064,17066.77,1140,2.54,14.97,7812.8,7.61,0.0,4 ,0.7 ,0.1 ,15 ,20,1 ,0,60,2.1844626766332174
14461,90664,24571.87,1140,4.27,21.55,8667.0,8.35,0.0,4 ,0.7 ,0.7 ,13 ,8,1 ,0,60,2.835106726664359
14462,325649,41022.47,1140,4.01,35.98,16371.0,15.41,0.0,9 ,0.5 ,0.7 ,8 ,20,1 ,0,60,2.5058011117219476
14463,295893,16109.09,1140,3.31,14.13,8065.9,7.86,0.0,3 ,1 ,0.9 ,18 ,18,1 ,0,60,1.9971844431495556
14464,289915,23872.84,1140,2.94,20.94,10019.4,9.67,0.0,5 ,0.2 ,1 ,12 ,18,1 ,0,60,2.382661636425335
14465,266429,36121.28,1140,3.68,31.69,15729.0,14.98,0.0,9 ,0.3 ,0.5 ,9 ,17,1 ,0,60,2.296476571937186
14466,238614,17368.93,1140,2.62,15.24,7969.9,7.78,0.0,4 ,0.2 ,0.7 ,21 ,15,1 ,0,60,2.1793159261722233
14467,231967,32787.41,1140,2.73,28.76,14183.7,13.57,0.0,7 ,0.7 ,1 ,14 ,15,1 ,0,60,2.311626021418953
14468,168965,29769.2,1140,4.15,26.11,10753.5,10.27,0.0,5 ,0.7 ,1 ,11 ,12,1 ,0,60,2.768326591342354
14469,121492,22810.45,1140,11.12,20.01,5617.5,5.43,0.0,2 ,1 ,0.5 ,4 ,10,1 ,0,60,4.060605251446373
14470,219020,38109.31,1140,3.76,33.43,16531.5,15.51,0.0,10 ,0.2 ,0.1 ,22 ,14,1 ,0,60,2.305254211656534
14471,303861,22257.43,1140,100.1,19.52,4366.44,4.03,0.0,1 ,0.7 ,0.9 ,6 ,19,1 ,0,60,5.097385971180184
14472,286443,17130.05,1140,3.44,15.03,6450.0,6.31,0.0,3 ,0.5 ,0.5 ,9 ,18,1 ,0,60,2.6558217054263564
14473,247825,24682.48,1140,3.2,21.65,10007.0,9.68,0.0,5 ,0.3 ,0.9 ,10 ,16,1 ,0,60,2.466521434995503
14474,297947,28178.5,1140,2.49,24.72,13805.5,13.30,0.0,7 ,0.5 ,1 ,20 ,18,1 ,0,60,2.0411068052587735
14475,7519,37795.92,1140,5.59,33.15,15729.0,14.84,0.0,9 ,0.2 ,0.6 ,10 ,4,1 ,0,60,2.402944878886134
14476,118700,41886.9,1140,2.82,36.74,18823.9,17.70,0.0,10 ,1 ,0.7 ,21 ,9,1 ,0,60,2.2251977539192196
14477,207892,21500.09,1140,4.94,18.86,6336.9,6.15,0.0,2 ,1 ,0.9 ,10 ,14,1 ,0,60,3.392840347804132
14478,267664,23125.04,1140,4.07,20.29,8674.6,8.40,0.0,4 ,0.7 ,0.7 ,10 ,17,1 ,0,60,2.6658335831046966
14479,69640,42307.1,1140,3.61,37.11,17815.5,16.79,0.0,10 ,0.4 ,0.7 ,12 ,7,1 ,0,60,2.374735483146698
14480,219961,14849.9,1140,51.71,13.03,4509.7,4.39,0.0,1 ,0.7 ,1 ,22 ,14,1 ,0,60,3.2928797924473914
14481,287587,34428.14,1140,3.45,30.2,13642.5,13.03,0.0,7 ,0.9 ,0.6 ,10 ,18,1 ,0,60,2.523594649074583
14482,37200,38248.48,1140,2.6,33.55,17976.0,17.03,0.0,10 ,1 ,0.2 ,20 ,5,1 ,0,60,2.1277525589675124
14483,289311,6970.26,1140,4.66,6.11,2592.8,2.56,0.0,1 ,0.2 ,0.4 ,12 ,18,1 ,0,60,2.688313792039494
14484,256285,19595.23,1140,2.29,17.19,10104.2,9.84,0.0,5 ,0.9 ,0.3 ,19 ,16,1 ,0,60,1.9393153342174538
14485,230008,30561.81,1140,5.23,26.81,13161.0,12.53,0.0,8 ,0.1 ,0.1 ,13 ,15,1 ,0,60,2.3221495327102804
14486,328603,14529.92,1140,3.34,12.75,6137.4,6.00,0.0,3 ,0.1 ,0.7 ,11 ,20,1 ,0,60,2.3674389806758565
14487,330996,30568.3,1140,2.81,26.81,12900.0,12.32,0.0,6 ,1 ,1 ,13 ,20,1 ,0,60,2.3696356589147287
14488,358520,35317.12,1140,2.44,30.98,17334.0,16.32,0.0,10 ,0.2 ,0.6 ,21 ,21,1 ,0,60,2.0374477904695976
14489,70784,26665.19,1140,4.02,23.39,9148.5,8.78,0.0,4 ,0.9 ,0.8 ,13 ,7,1 ,0,60,2.914706235994972
14490,61528,38656.51,1140,7.94,33.91,14284.5,13.44,0.0,8 ,0.3 ,0.6 ,4 ,7,1 ,0,60,2.706185725786692
14491,165951,19471.6,1140,73.35,17.08,4173.0,4.05,0.0,1 ,0.6 ,1 ,8 ,12,1 ,0,60,4.666091540857896
14492,189853,19630.05,1140,3.21,17.22,7227.0,7.00,0.0,3 ,0.6 ,0.9 ,12 ,13,1 ,0,60,2.7162100456621006
14493,77648,35221.6,1140,3.26,30.9,14766.0,14.01,0.0,8 ,0.5 ,0.7 ,20 ,7,1 ,0,60,2.38531762156305
14494,302249,40334.99,1140,6.59,35.38,15729.0,14.75,0.0,9 ,0.5 ,0.3 ,5 ,19,1 ,0,60,2.564370907241401
14495,139941,15653.3,1140,60.2,13.73,4029.5,3.93,0.0,1 ,0.5 ,1 ,22 ,10,1 ,0,60,3.884675518054349
